message,intention,equipe
My product hasn't arrived even though I ordered it a while ago. I want a refund!,request_refund,remboursement
How do I get a refund for something I bought?,request_refund,remboursement
I made a purchase recently but I have decided that I'm not buying it and I need to receive my money back. Can you please give me a refund ASAP. It's extremely urgent.,request_refund,remboursement
Please help me get a refund?,request_refund,remboursement
What is the refund policy?,request_refund,remboursement
I just bought an item and changed my mind.  I have not received it yet how can I get refunded.  Thank you.,request_refund,remboursement
Are refunds allowed for certain items.,request_refund,remboursement
I have an incorrect charge and would like a refund.,request_refund,remboursement
I want a refund on the things i bought,request_refund,remboursement
"If I bought something I didn't like, can I get a refund?",request_refund,remboursement
I bought something that I need a refund for.,request_refund,remboursement
My package is taking too long to arrive and I don't want it anymore. Can I get a refund?,request_refund,remboursement
I would like to cancel my order.,request_refund,remboursement
I want a refund,request_refund,remboursement
"I received the wrong color and size, can I return it?",request_refund,remboursement
Is it possible to get a refund?,request_refund,remboursement
What's your refund policy if I bought an item from you?,request_refund,remboursement
Can I get an item refunded?,request_refund,remboursement
Please help! I need a refund on a transaction on something I bought and I need the refund right away!,request_refund,remboursement
Hello I changed my mind and really need a refund on one of things I bought recently. Can you please cancel the transaction and get me my money back. Pls it's urgent,request_refund,remboursement
How can I get a refund for an item I purchased but has not yet arrived?,request_refund,remboursement
I didn't enjoy my tutor session and want a refund back. How do I go about doing this?,request_refund,remboursement
I would like to cancel my previous purchase.,request_refund,remboursement
I am interested in cancelling a purchase,request_refund,remboursement
How do I get my money back for something I bought?,request_refund,remboursement
"I need your help to get a refund for an item I just bought, can you cancel the payment since what I bought hasn't arrived yet.",request_refund,remboursement
Am I able to get a refund for a purchase?,request_refund,remboursement
I need a refund for something I bought.,request_refund,remboursement
Is it possible to have an item refunded?,request_refund,remboursement
I made an online purchase and the order has not shown up. Give me my money back.,request_refund,remboursement
What is your refund policy for products I have purchased?,request_refund,remboursement
I would like to receive a refund for something I bought.,request_refund,remboursement
My product was faulty.,request_refund,remboursement
I need a refund. This is not what i wanted.,request_refund,remboursement
I bought something online a week ago and i never got it in the mail.Can I just get my money back now I don't want to keep waiting on something that isn't going to show up.,request_refund,remboursement
Can I get a refund on an item?,request_refund,remboursement
I think I deserve a refunded on a certain item.,request_refund,remboursement
"I bought a product a week ago, but may need to return it.",request_refund,remboursement
"Hello, I recently ordered an item and I need help with cancelling and processing a refund as soon as possible. It's very important that I get my refund quickly.",request_refund,remboursement
Can i have the item refunded?,request_refund,remboursement
I did not get the item I ordered.  How should I go about this?  Should I just cancel my order or my payment?  Please help me.,request_refund,remboursement
"I want a refund, but I haven't received the item yet. Can I cancel it and get my funds back? How do I do that.",request_refund,remboursement
How do I go about getting a refund?,request_refund,remboursement
How can i get a refund for something i just bought?,request_refund,remboursement
"I don't want to buy this car anymore, can I cancel the transaction and get a quick refund back?",request_refund,remboursement
is it possible to get a refund for something I purchased?,request_refund,remboursement
I want to get a refund.,request_refund,remboursement
How do I request a refund?,request_refund,remboursement
"I need to refund my item, can you please help?",request_refund,remboursement
Do you have a return policy?,request_refund,remboursement
How can I go about getting a refund?,request_refund,remboursement
"the product is not working, can I get a refund?",request_refund,remboursement
My order needs to be canceled.,request_refund,remboursement
Can I return an item?,request_refund,remboursement
I bought an item and now I want a refund.,request_refund,remboursement
I need to cancel a payment. Something i purchased a while ago still has not arrived and i'm not going to pay them if they won't send me what I purchased.,request_refund,remboursement
I would like to return my purchases,request_refund,remboursement
What is the refund process?,request_refund,remboursement
Can you please help me in canceling my order.,request_refund,remboursement
Can you refund my purchase?,request_refund,remboursement
"I just bought an item and would like to stop payment, is this possible?  The item has not been received yet.",request_refund,remboursement
"Hello, I have recently made a purchase and have decided to cancel my purchase. Is there any way that you can cancel that transaction for me so I can get the money back? It's very important.",request_refund,remboursement
I have not received an item i ordered yet so i want to cancel it and get a refund. Can you please guide me on how to go about it?,request_refund,remboursement
"Hello-Can you please help me get a refund from this merchant?  I ordered a product and would like to return it. I have been unsuccessful in getting the merchant to return my request for the past several days.  I understand it can take up to 45 days to process the dispute and issue a refund, however, if this can be expedited faster it would be very helpful to me.",request_refund,remboursement
I need to have an item refunded.,request_refund,remboursement
I want a refund for an item,request_refund,remboursement
How do I return something for a full refund?,request_refund,remboursement
Is it possible to get a refund for the item?,request_refund,remboursement
Can you help me process a refund?,request_refund,remboursement
I would like my refund for this item I bought.,request_refund,remboursement
I would like to retract my purchase.,request_refund,remboursement
What is the return policy?,request_refund,remboursement
I want to have an item refunded can I do that?,request_refund,remboursement
